Time (s),x (m),y (m),z (m),vx (m/s),vy (m/s),vz (m/s),B_North (nT),B_East (nT),B_Down (nT),RollTorque (Nm),PitchTorque (Nm),YawTorque (Nm),OmegaX (rad/s),OmegaY (rad/s),OmegaZ (rad/s),Power (Watt)
17400,-3.638389313926193,-3.355141884457012,4.561167405747197,0.006457537317249117,-0.0028926536144885657,0.003023676118334736,1.7353948121983266e-05,4.555611470419598e-06,3.743039955377761e-05,-2.788526863970079e-06,-2.788526863970079e-06,-1.2406877053674437e-05,0.09160785534601464,0.04505580393134033,0.19160785534601693,0
17410,-3.573577962699367,-3.3838488892253658,4.591105051744777,0.006504591622277384,-0.0028486852375243154,0.002963788234191655,1.7199141544174977e-05,4.528756184199287e-06,3.772797856618877e-05,-8.87390264490239e-06,-3.8553103535173516e-06,-8.87390264490239e-06,0.09155221203321262,0.044999603875444535,0.19155221203321487,0
17420,-3.5083003176114333,-3.4121143567819017,4.6204418865896715,0.0065507950917869625,-0.002804347134417362,0.0029035151992286012,1.7044632388328564e-05,4.500792626977399e-06,3.8020613849172175e-05,-8.834290602862561e-06,-3.1963246060130866e-06,-1.2030615208875649e-05,0.09146725498980057,0.044956320804694236,0.19146725498980283,0
17430,-3.4425649167618797,-3.439934618810396,4.64917409819547,0.006596141795560907,-0.002759645101825934,0.002842864905655426,1.689051571269528e-05,4.471696073834581e-06,3.830826705654759e-05,-3.523314330537894e-06,-3.523314330537894e-06,-1.1629412167288536e-05,0.09138120180079959,0.04494530576979411,0.19138120180080184,0
17440,-3.3763803569919757,-3.4673060651884513,4.677297953631707,0.006640625915568219,-0.002714584981728806,0.002781845292279445,1.673688879354841e-05,4.441441942944517e-06,3.859090049794974e-05,-1.1920448393077775e-05,-2.196781308391981e-06,-9.723667084685795e-06,0.09131056740911957,0.04489573729731465,0.19131056740912183,0
17450,-3.3097552927596805,-3.494225144436858,4.704809799584664,0.006684241746608484,-0.0026691726606567043,0.002720464343470033,1.6583851120584107e-05,4.410005872406622e-06,3.8868477143990085e-05,-9.353905484635871e-06,-3.6747880258133003e-06,-1.3028693510449173e-05,0.0912299926345381,0.04485258483896854,0.19122999263454032,0
17460,-3.242698435008173,-3.5206883641612587,4.731706062807806,0.006726983696941818,-0.0026234140689203127,0.0026587300881202604,1.6431504384885887e-05,4.377363802555372e-06,3.914096063132968e-05,-3.998294596701174e-06,-3.998294596701174e-06,-1.0168569797049231e-05,0.0911472138070579,0.0448356277756965,0.19114721380706012,0
17470,-3.175218550028157,-3.546692291486074,4.7579832505618045,0.006768846288904242,-0.0025773151798349444,0.002596650598605682,1.6279952458725138e-05,4.343492063773908e-06,3.940831526766208e-05,-1.196063316813055e-05,-4.548941959729371e-07,-1.1505738972157613e-05,0.09106291776432487,0.044793685461525144,0.19106291776432707,0
17480,-3.1073244583140904,-3.572233553480659,4.78363795104415,0.0068098241595084446,-0.0025308820089419972,0.00253423398974042,1.6129301366448565e-05,4.308367469794503e-06,3.967050603660552e-05,-9.373730532523868e-06,-3.89569940952082e-06,-1.3269429942044689e-05,0.09098737158344265,0.044747297657643494,0.19098737158344486,0
17490,-3.03902503341447,-3.597308837577656,4.808666833808314,0.006849912061030059,-0.0024841206132272947,0.0024714884177306396,1.5979659245687263e-05,4.271967416417609e-06,3.992749860250293e-05,-4.888861061076576e-06,-8.814572089383103e-06,-8.814572089383103e-06,0.09090776185802908,0.044711181192275636,0.19090776185803132,0
17500,-2.9703292007763316,-3.6219148919835202,4.833066650172413,0.006889104861579446,-0.0024370370903364002,0.0024084220791255623,1.583113629811301e-05,4.2342699855249895e-06,4.0179259315129356e-05,-1.1361767672583483e-05,1.2917722561059662e-06,-1.265353992868945e-05,0.09081226893914308,0.04468450753860793,0.19081226893914532,0
17510,-2.9012459365841083,-3.6460485260811795,4.856834233617395,0.006927397545659061,-0.0023896375777870105,0.0023450432097661057,1.5683844728964257e-05,4.195254054200047e-06,4.042575521430546e-05,-8.909551328069634e-06,-3.902828532407092e-06,-1.2812379860476728e-05,0.09074218662977189,0.044631737793686836,0.1907421866297741,0
17520,-2.831784266592978,-3.669706610824808,4.879966500174686,0.006964785214706453,-0.0023419282521785108,0.002281360083731278,1.5537898674570697e-05,4.154899408700878e-06,4.066695403441609e-05,-7.088810101537258e-06,-4.334835718274871e-06,-1.1423645819812129e-05,0.09065851322855908,0.04459008037976203,0.1906585132285613,0
17530,-2.7619532649568606,-3.6928860791266787,4.902460448803293,0.007001263087622942,-0.002293915328398788,0.0022173810122824308,1.539341411712113e-05,4.113186862958671e-06,4.0902824208833706e-05,-1.020320067749754e-05,2.9743500972905543e-06,-1.3177550774788095e-05,0.09055628544818914,0.04457627826264578,0.19055628544819134,0
17540,-2.6917620530511908,-3.7155839262360706,4.924313161756344,0.0070368265012880305,-0.0022456050588283887,0.0021531143428054705,1.5250508785944852e-05,4.070098381196045e-06,4.113333487424453e-05,-9.762525627834273e-06,-3.7499871379087227e-06,-9.762525627834273e-06,0.0904902057295683,0.04451422967605321,0.19049020572957048,0
17550,-2.6212197982906322,-3.7377972101102044,4.945521804937032,0.0070714709110596035,-0.0021970037325421124,0.002088568457751149,1.5109302044615926e-05,4.025617204178098e-06,4.13584558748778e-05,-8.957355167209645e-06,-3.853409227952796e-06,-1.2810764395162441e-05,0.09040410577514173,0.04447688900042183,0.19040410577514394,0
17560,-2.550335712941843,-3.759523051777187,4.966083628243961,0.007105191891259982,-0.002148117674508107,0.002023751773573511,1.4969914763239378e-05,3.979727978523049e-06,4.157815776663634e-05,-3.6600735372151726e-06,-3.6600735372151726e-06,-1.313262945998487e-05,0.09030448715598668,0.04446857948128839,0.1903044871559889,0
17570,-2.479119052931465,-3.7807586356909244,4.985995965905861,0.007137985135647857,-0.0020989532447845773,0.0019586727396666173,1.483246917534387e-05,3.93241688841143e-06,4.179241182112826e-05,-9.830151092164376e-06,-3.4924754786615706e-06,-9.830151092164376e-06,0.0902381184300813,0.04440282281992079,0.19023811843008354,0
17580,-2.4075791166494573,-3.8015012100780017,5.005256236805668,0.007169846457876194,-0.0020495168377141527,0.00189333983729962,1.4697088718883755e-05,3.883671788942947e-06,4.200119002959834e-05,-1.0462433807419478e-05,-3.164353403508154e-06,-1.3626787210927632e-05,0.09014711337131556,0.044362805186954575,0.19014711337131782,0
17590,-2.3357252437479232,-3.8217480872764855,5.023861944793941,0.007200771791936145,-0.0019998148811160165,0.0018277615785502984,1.4563897860948345e-05,3.833482340300471e-06,4.2204465106758755e-05,-3.362943431202118e-06,-3.362943431202118e-06,-1.260328953415655e-05,0.09005298541728317,0.04435902884625425,0.1900529854172854,0
17600,-2.263566813935565,-3.841496644066642,5.0418106789916095,0.00723075719258701,-0.0019498538354758579,0.0017619465052371307,1.4433021905885404e-05,3.7818401417921733e-06,4.2402210494518203e-05,-1.3807871044270964e-05,-3.181059651945164e-06,-1.06268113923258e-05,0.08998026927032186,0.04428849050978167,0.18998026927032416,0
17610,-2.1911132457679128,-3.860744321993548,5.059100114082037,0.0072597988357723485,-0.0018996401931337208,0.0016959031878499987,1.4304586786672063e-05,3.728738864757449e-06,4.259440036560845e-05,-1.1601309230478461e-05,-2.3019242049739317e-06,-1.3903233435452392e-05,0.08988726313803658,0.0442417577504679,0.18988726313803891,0
17620,-2.1183739954334575,-3.8794886276815532,5.0757280105923845,0.007287893019022242,-0.001849180477469825,0.001629640224479603,1.4178718839507206e-05,3.674174383241846e-06,4.278100962710799e-05,-1.3025090102541343e-06,-1.299278913413127e-05,-1.1690280123877136e-05,0.08980286731652015,0.04423145211237561,0.1898028673165225,0
17630,-2.045358555535832,-3.897727133140618,5.091692215164256,0.007315036161841806,-0.0017984812420884205,0.0015631662397456733,1.4055544561756149e-05,3.618144901272544e-06,4.296201392386175e-05,-1.4257233005603699e-05,-2.859836014199027e-06,-1.1397396991404671e-05,0.08972101323182537,0.04416498714193424,0.1897210132318277,0
17640,-1.9720764538721758,-3.9154574760644536,5.10699066081363,0.007341224806085976,-0.0017475490699997444,0.0014964898837240479,1.393519035354876e-05,3.56065107550128e-06,4.313738964179602e-05,-1.2394181170975532e-05,-1.3074083804911138e-06,-1.3701589551466646e-05,0.08962007044826431,0.04411785229509755,0.1896200704482666,0
17650,-1.8985372522078194,-3.9326773601204903,5.1216213671800475,0.007366455616320644,-0.0016963905728001442,0.001429619830872704,1.381778224351632e-05,3.5016961319280346e-06,4.3307113911128465e-05,-2.358313293459938e-06,-1.0552817332162342e-05,-1.0552817332162342e-05,0.08954665933784636,0.04410173899253807,0.18954665933784867,0
17660,-1.824750545047426,-3.949384555231629,5.135582440765062,0.0073907253801701826,-0.0016450123898504262,0.0013625647789568104,1.3703445599347533e-05,3.441285975378324e-06,4.3471164609471945e-05,-1.4316937099826739e-05,-2.565323673491426e-06,-1.1751613426335315e-05,0.08945594580512481,0.044036302995833984,0.18945594580512712,0
17670,-1.7507259584027246,-3.9655768978497687,5.148872075159937,0.007414031008651419,-0.0015934211874524921,0.001295333447972871,1.3592304824048257e-05,3.3794292903819347e-06,4.3629520364831884e-05,-1.2879151650850057e-05,-2.2378855933351497e-07,-1.3102940210183573e-05,0.08935310595640966,0.043990718443438354,0.18935310595641197,0
17680,-1.6764731485569755,-3.9812522912211,5.161488551262566,0.007436369536494096,-0.0015416236580243152,0.0012279345790720314,1.3484483039001294e-05,3.3161376320930915e-06,4.378216055849651e-05,-3.211060738300497e-06,-1.0737904042631048e-05,-1.0737904042631048e-05,0.08928710767701543,0.043976967339765326,0.18928710767701776,0
17690,-1.6020018008262882,-3.9964087056431272,5.173430237483638,0.007457738122447897,-0.0014896265192733192,0.0011603769334826122,1.338010175513663e-05,3.251425505903407e-06,4.392906532781925e-05,-1.4061160716519298e-05,-2.3236259746883105e-06,-1.1737534741830988e-05,0.08918785668417538,0.04391078110342809,0.18918785668417767,0
17700,-1.527321628317949,-4.011044178713426,5.184695589942022,0.007478134049576044,-0.001437436513368204,0.0010926692914319364,1.3279280533738235e-05,3.185310434430921e-06,4.4070215568892865e-05,-1.3104504250156899e-05,9.065425116374786e-07,-1.2197961738519422e-05,0.08908349146628941,0.04386887504342673,0.18908349146629166,0
17710,-1.4524423706858713,-4.025156815570111,5.195283152649358,0.007497554725535561,-0.0013850604061092786,0.0010248204510675094,1.3182136638624962e-05,3.1178130106224354e-06,4.4205592939114536e-05,-3.8496407346330785e-06,-9.840915680529055e-06,-1.3690556415162134e-05,0.08902217449390398,0.04385242617574026,0.1890221744939062,0
17720,-1.3773737928833112,-4.038744789123993,5.205191557683868,0.007515997682844203,-0.001332504986097345,0.0009568392273776137,1.3088784681647174e-05,3.0489569357829868e-06,4.4335179859641864e-05,-1.356768621326921e-05,-2.1507913304669484e-06,-1.1416894882802262e-05,0.08892346467188188,0.04378600776840372,0.18892346467188412,0
17730,-1.3021256839129804,-4.051806340282428,5.214419525353358,0.007533460579134127,-0.00127977706390118,0.0008887344511113772,1.2999336263633275e-05,2.978769041446077e-06,4.445895951773882e-05,-1.1048192750602747e-05,2.045506614884076e-06,-1.1048192750602747e-05,0.08881261683850288,0.04374802933946878,0.18881261683850512,0
17740,-1.2267078555746902,-4.064339778164824,5.222965864347428,0.007549941197392339,-0.0012268834712236673,0.0008205149676983669,1.291389961309612e-05,2.9072792941210132e-06,4.457691586901133e-05,-4.280307783379185e-06,-1.040986704559328e-05,-1.4690174828972464e-05,0.08876254151658373,0.04372002286197342,0.18876254151658597,0
17750,-1.1511301412106554,-4.0763434803098075,5.230829471878874,0.007565437446187948,-0.001173831060066617,0.0007521896361677679,1.2832579225165432e-05,2.834520782098911e-06,4.468903363953202e-05,-8.268021877431791e-06,-8.268021877431791e-06,-1.0858894894976492e-05,0.08866039505140096,0.04364745208862923,0.1886603950514032,0
17760,-1.0754023944485909,-4.087815892874034,5.238009333814278,0.00757994735988627,-0.0011206267018943204,0.0006837673280671955,1.275547550334278e-05,2.760529683665041e-06,4.4795298327854296e-05,-1.1156765259104403e-05,3.1608037906970927e-06,-1.1156765259104403e-05,0.08854309934322267,0.0436218657035382,0.1885430993432249,0
17770,-0.999534487942735,-4.098755530822629,5.244504524793782,0.007593469098849819,-0.0010672772867958787,0.0006152569263811958,1.2682684406777694e-05,2.68534521625056e-06,4.4895696206913934e-05,-4.518396513484142e-06,-1.0855320202307835e-05,-1.5373716715791977e-05,0.08849351270619753,0.04359802430034366,0.18849351270619974,0
17780,-0.9235363121129269,-4.109160978111231,5.250314208340052,0.007606000949626225,-0.001013789722646347,0.0005466673244494783,1.2614297105832876e-05,2.6090095662588826e-06,4.499021432581963e-05,-8.675948051702594e-06,-8.675948051702594e-06,-1.0130790952043668e-05,0.08839809149552905,0.04351966816320894,0.18839809149553127,0
17790,-0.8474177738818692,-4.119030887859664,5.255437636956419,0.007617541325123091,-0.0009601709342667312,0.00047800742488493623,1.2550399648740435e-05,2.5315677995177546e-06,4.5078840511530795e-05,-9.44340519170109e-06,4.224900293905939e-06,-1.3668305485607029e-05,0.08827867679360149,0.043507905672366204,0.18827867679360377,0
17800,-0.7711887954107088,-4.128363982517188,5.259874152214198,0.007628088764769844,-0.0009064278625828766,0.0004092861384914942,1.249107264214601e-05,2.453067752534162e-06,4.51615633704229e-05,-4.591264144932728e-06,-1.1197806464088047e-05,-1.5789070609020774e-05,0.08823954949053532,0.04346825027795025,0.1882395494905376,0
17810,-0.6948593128330643,-4.137159054019333,5.263623184829191,0.007637641934666575,-0.0008525674637832813,0.00034051238318183306,1.2436390948293875e-05,2.3735599049615648e-06,4.523837228974014e-05,-8.988908992423964e-06,-8.988908992423964e-06,-9.297747104127918e-06,0.08813365897517521,0.04338928973554031,0.18813365897517742,0
17820,-0.6184392749876277,-4.145414963936319,5.26668425472736,0.007646199627719932,-0.0007985967084758742,0.00027169508289503585,1.2386423401519987e-05,2.2930972339231314e-06,4.5309257438934776e-05,-9.375753463165306e-06,5.21836523422377e-06,-1.4594118697389075e-05,0.08800937008610153,0.043383867844298374,0.18800937008610374,0
17830,-0.5419386421494745,-4.15313064361302,5.2690569710996815,0.00765376076376604,-0.0007445225808437869,0.00020284316651419682,1.234123254659389e-05,2.2117350510663156e-06,4.537420977089345e-05,-4.525254722418624e-06,-1.1460702464952227e-05,-1.5985957187370852e-05,0.08797129648439905,0.04334666307833535,0.18797129648440125,0
17840,-0.4653673847602078,-4.160305094300502,5.27074103244617,0.00766032438968051,-0.0006903520778001566,0.00013396556678403862,1.2300874401283754e-05,2.129530823448441e-06,4.543322102304971e-05,-9.225141109947981e-06,-9.225141109947981e-06,-8.418146521181465e-06,0.08786654675582471,0.04326722747333666,0.1878665467558269,0
17850,-0.3887354821570671,-4.1669373872790825,5.2717362266090895,0.007665889679475521,-0.0006360922081419906,6.507121922857822e-05,1.226539824531379e-05,2.0465439795653735e-06,4.548628371838323e-05,-9.166535010915787e-06,6.123522462416958e-06,-1.5290057473332745e-05,0.08774324136739327,0.04327665277302909,0.18774324136739545,0
17860,-0.3120529213011315,-4.173026663972941,5.272042430795328,0.007670455934384014,-0.0005817499917031236,-3.83093893111682e-06,1.2234846437643446e-05,1.96283570203142e-06,4.553339116630502e-05,-4.353148798821148e-06,-1.1662205492070237e-05,-1.6015354290891385e-05,0.08771636284470043,0.043220499794811414,0.18771636284470256,0
17870,-0.23532969550474417,-4.178572136056245,5.2716596115879595,0.007674022582930979,-0.0005273324585063011,-7.273196985903955e-05,1.2209254263725444e-05,1.8784687085940122e-06,4.5574537463428825e-05,-8.910303938435378e-06,-1.6453248372609348e-05,-7.542944434173968e-06,0.08760576046251871,0.04312813840552572,0.18760576046252084,0
17880,-0.15857580315828954,-4.183573085550806,5.270587824946988,0.007676589180991873,-0.00047284664791441767,-0.0001416229361861827,1.2188649814100694e-05,1.793507023317857e-06,4.560971749422857e-05,-8.857204271674433e-06,6.93286577282176e-06,-1.5790070044496194e-05,0.08747894128894071,0.04315198626809228,0.18747894128894282,0
17890,-0.08180124645644989,-4.188028864915214,5.268827216199265,0.007678155411838146,-0.00041829960778094223,-0.00021049490209226466,1.2173053895367083e-05,1.7080157398968432e-06,4.563892693158178e-05,-4.1028020571269745e-06,-1.1821207745925413e-05,-1.5924009803052388e-05,0.08745325404911723,0.04309686369808577,0.18745325404911936,0
17900,-0.00501603012407163,-4.191938897125511,5.266378020017594,0.007678721086169902,-0.00036369839359955846,-0.0002793389343872014,1.2162479974221453e-05,1.6220607791454087e-06,4.5662162237199116e-05,-9.803100672878573e-06,-1.6515932633392088e-05,-6.712831960513516e-06,0.0873424282293891,0.043003855560665216,0.1873424282293912,0
